source,utm_source,utm_medium,utm_campaign,utm_term,utm_content,pageviews,device,country,region,city,program_interest,years_experience,current_role,salary_range,intent_text,avg_response_time_minutes,typical_objection,contacted_y,meeting_y,enrolled_y,lost_reason,lead_score,propensity_contact,propensity_meeting,propensity_enroll,expected_gmv_inr,expected_ltv_inr,cost_per_lead_inr,roi_expected,priority_bucket,time_to_first_touch_target_minutes
referral,referral,cpc,ds_bootcamp_q3,data+analytics+certificate,text,2,mobile,IN,TS,Hyderabad,Python,6,student,3–6L,Want a job-ready course with placement support,11,fees_high,1,0,0,budget,57,0.848,0.563,0.173,7079,8729,174,40.68,B,60
organic_search,organic_search,referral,cyber_jumpstart,full+stack+developer,longform,5,desktop,IN,TN,Chennai,Python,2,working_professional,6–10L,Prefer weekend classes; working full-time,40,schedule_conflict,1,1,0,timing,62,0.939,0.727,0.288,7597,9944,276,27.53,B,24
organic_search,organic_search,email,ds_bootcamp_q3,machine+learning+bootcamp,video,5,mobile,IN,TN,Coimbatore,Cloud & DevOps,6,unemployed,<3L,Comparing programs; need scholarship info,14,compare_options,1,1,1,,58,0.876,0.621,0.187,113559,135558,48,2365.81,B,33
organic_search,organic_search,social,fsd_career_switch,data+analytics+certificate,text,7,mobile,IN,WB,Kolkata,Full-Stack Development,2,working_professional,6–10L,Prefer weekend classes; working full-time,20,compare_options,1,1,0,competitor,68,0.951,0.81,0.527,63882,83921,91,702.0,B,35
paid_search,paid_search,email,fsd_career_switch,python+course,longform,3,mobile,IN,TN,Chennai,Full-Stack Development,9,working_professional,<3L,Interested if EMI available and recorded sessions,16,compare_options,1,0,0,competitor,52,0.789,0.384,0.109,13746,15469,1530,8.98,C,184
email,email,social,cyber_jumpstart,python+course,carousel,1,mobile,IN,TS,Hyderabad,Cloud & DevOps,0,working_professional,NA,Comparing programs; need scholarship info,87,not_interested,0,0,0,no_response,36,0.365,0.056,0.01,907,1210,734,1.24,C,103
direct,direct,cpc,data_analytics_fasttrack,data+analytics+certificate,text,6,mobile,AE,DXB,Dubai,Python,6,working_professional,<3L,Already coding; want advanced projects,19,schedule_conflict,1,1,1,,64,0.958,0.73,0.366,41859,53778,15,2790.6,B,27
email,email,organic,cloud_devops_kickoff,cybersecurity+program,video,4,mobile,IN,TN,Chennai,Cybersecurity,4,working_professional,NA,Interested if EMI available and recorded sessions,34,time_commitment,1,0,0,timing,47,0.71,0.28,0.021,2205,2741,412,5.35,C,68
email,email,referral,data_analytics_fasttrack,machine+learning+bootcamp,longform,2,desktop,IN,RJ,Jaipur,Machine Learning,3,working_professional,3–6L,Looking to switch career in 3–6 months,56,not_interested,1,0,0,research_only,47,0.694,0.28,0.021,2338,2771,685,3.41,C,121
organic_search,organic_search,referral,fsd_career_switch,machine+learning+bootcamp,v1,5,mobile,IN,TN,Coimbatore,Full-Stack Development,3,student,10–15L,Interested if EMI available and recorded sessions,22,compare_options,1,1,0,competitor,60,0.879,0.634,0.251,27498,36146,22,1249.91,B,52
organic_search,organic_search,cpm,fsd_career_switch,full+stack+developer,video,7,mobile,IN,KA,Bengaluru,Python,11,working_professional,3–6L,Interested if EMI available and recorded sessions,18,compare_options,1,1,0,competitor,61,0.916,0.706,0.258,14359,16990,203,70.73,B,21
influencer,influencer,cpc,fsd_career_switch,data+science+course,carousel,1,mobile,UK,SCT,Edinburgh,Cybersecurity,3,working_professional,15L+,New to field; need beginner-friendly curriculum,45,authenticity,1,0,0,competitor,36,0.374,0.075,0.01,766,999,1522,0.5,C,214
email,email,email,ds_bootcamp_q3,devops+training,v1,2,tablet,AE,AUH,Abu Dhabi,Data Analytics,0,working_professional,10–15L,Looking to switch career in 3–6 months,116,not_interested,1,0,0,research_only,34,0.369,0.07,0.01,603,762,741,0.81,C,66
paid_search,paid_search,email,cyber_jumpstart,machine+learning+bootcamp,text,7,mobile,SG,SG,Singapore,Data Science,0,freelancer,10–15L,Already coding; want advanced projects,39,need_more_info,1,1,0,research_only,64,0.943,0.739,0.375,37000,48512,2107,17.56,B,38
paid_search,paid_search,cpc,ds_bootcamp_q3,cybersecurity+program,carousel,9,mobile,IN,TN,Coimbatore,Cloud & DevOps,3,student,15L+,Want a job-ready course with placement support,39,need_more_info,1,1,1,,71,0.98,0.869,0.633,112555,125874,1690,66.6,B,39
paid_social,paid_social,organic,fsd_career_switch,devops+training,v2,4,desktop,IN,KA,Mysuru,Machine Learning,0,student,<3L,Looking to switch career in 3–6 months,62,need_more_info,1,0,0,research_only,50,0.741,0.324,0.044,3983,4823,1711,2.33,C,170
paid_search,paid_search,referral,cloud_devops_kickoff,devops+training,carousel,8,mobile,IN,GJ,Ahmedabad,Data Analytics,0,working_professional,3–6L,Want a job-ready course with placement support,33,compare_options,1,1,0,competitor,65,0.918,0.768,0.384,37586,42897,1340,28.05,B,52
paid_search,paid_search,email,ml_advanced,devops+training,longform,10,mobile,US,NY,New York,Data Analytics,0,working_professional,<3L,Already coding; want advanced projects,41,need_more_info,1,1,0,research_only,72,0.979,0.903,0.65,73660,84122,1942,37.93,B,34
paid_social,paid_social,email,data_analytics_fasttrack,cybersecurity+program,carousel,5,mobile,IN,GJ,Vadodara,Cloud & DevOps,9,student,NA,New to field; need beginner-friendly curriculum,73,time_commitment,1,1,0,timing,45,0.657,0.205,0.062,7588,9818,1294,5.86,C,199
organic_search,organic_search,cpm,fsd_career_switch,python+course,carousel,8,mobile,UK,ENG,London,Python,4,working_professional,<3L,New to field; need beginner-friendly curriculum,26,schedule_conflict,1,1,1,,55,0.842,0.512,0.144,35487,43461,171,207.53,B,23
affiliate,affiliate,cpm,python_fundamentals,full+stack+developer,video,5,mobile,IN,GJ,Ahmedabad,Cybersecurity,8,student,6–10L,Prefer weekend classes; working full-time,32,compare_options,1,0,0,competitor,44,0.594,0.223,0.061,6177,7381,1355,4.56,C,67
organic_search,organic_search,social,cyber_jumpstart,data+analytics+certificate,v2,6,mobile,IN,DL,Delhi,Full-Stack Development,1,student,3–6L,Already coding; want advanced projects,35,compare_options,1,1,0,competitor,65,0.919,0.748,0.375,44018,49400,181,243.19,B,32
email,email,organic,cloud_devops_kickoff,data+science+course,video,1,desktop,IN,TN,Chennai,Machine Learning,3,student,NA,Interested if EMI available and recorded sessions,40,not_interested,1,1,0,research_only,39,0.444,0.144,0.019,2123,2647,682,3.11,C,163
paid_social,paid_social,referral,ml_advanced,data+analytics+certificate,carousel,5,mobile,IN,DL,Delhi,Data Analytics,8,unemployed,<3L,Interested if EMI available and recorded sessions,31,not_ready,1,0,0,timing,48,0.699,0.281,0.067,5575,6793,1712,3.26,C,187
influencer,influencer,social,cloud_devops_kickoff,python+course,text,3,mobile,IN,KA,Bengaluru,Cybersecurity,1,working_professional,6–10L,Prefer weekend classes; working full-time,25,authenticity,1,1,0,competitor,55,0.834,0.487,0.109,11027,12443,983,11.22,B,40
email,email,social,cloud_devops_kickoff,data+science+course,text,5,mobile,US,WA,Seattle,Full-Stack Development,2,unemployed,3–6L,Prefer weekend classes; working full-time,84,not_interested,1,1,1,,55,0.858,0.476,0.132,70881,84057,640,110.75,B,25
email,email,social,ds_bootcamp_q3,data+science+course,longform,5,desktop,IN,RJ,Jaipur,Python,2,working_professional,10–15L,New to field; need beginner-friendly curriculum,72,not_interested,1,0,0,research_only,48,0.717,0.301,0.075,2515,3019,573,4.39,C,229
organic_search,organic_search,organic,ds_bootcamp_q3,cybersecurity+program,video,9,mobile,IN,KA,Mysuru,Full-Stack Development,4,working_professional,10–15L,Want a job-ready course with placement support,35,schedule_conflict,1,0,0,timing,65,0.937,0.799,0.403,35913,42894,203,176.91,B,52
paid_search,paid_search,cpm,cloud_devops_kickoff,full+stack+developer,text,3,desktop,US,TX,Austin,Data Science,1,working_professional,<3L,Prefer weekend classes; working full-time,33,compare_options,1,1,1,,63,0.914,0.728,0.336,128007,166028,1932,66.26,B,42
paid_social,paid_social,referral,ml_advanced,devops+training,v2,1,mobile,IN,DL,Delhi,Cybersecurity,5,working_professional,<3L,New to field; need beginner-friendly curriculum,32,need_more_info,1,1,0,research_only,43,0.558,0.2,0.046,5794,6593,1757,3.3,C,84
paid_search,paid_search,cpm,ml_advanced,data+analytics+certificate,v1,8,mobile,US,WA,Seattle,Cloud & DevOps,5,working_professional,10–15L,Comparing programs; need scholarship info,37,need_more_info,1,1,1,,75,0.971,0.951,0.718,111892,137810,1331,84.07,A,13
direct,direct,cpc,cyber_jumpstart,cybersecurity+program,text,7,mobile,IN,DL,Delhi,Data Analytics,2,working_professional,3–6L,Already coding; want advanced projects,5,need_more_info,1,1,1,,65,0.93,0.764,0.38,65706,73676,5,13141.2,B,48
paid_social,paid_social,email,python_fundamentals,devops+training,text,5,tablet,IN,TS,Hyderabad,Cybersecurity,0,working_professional,3–6L,New to field; need beginner-friendly curriculum,51,not_ready,1,1,0,timing,46,0.689,0.246,0.04,4364,5179,1508,2.89,C,161
email,email,cpm,fsd_career_switch,devops+training,video,4,mobile,IN,MH,Pune,Data Science,4,student,NA,Already coding; want advanced projects,105,time_commitment,0,0,0,no_response,44,0.62,0.2,0.01,1093,1327,760,1.44,C,91
direct,direct,email,cyber_jumpstart,python+course,text,7,desktop,US,WA,Seattle,Data Science,7,working_professional,3–6L,Looking to switch career in 3–6 months,5,schedule_conflict,1,0,0,timing,69,0.967,0.832,0.545,49849,56807,21,2373.76,B,42
email,email,cpm,python_fundamentals,full+stack+developer,video,1,desktop,IN,DL,Delhi,Cloud & DevOps,3,unemployed,10–15L,Looking to switch career in 3–6 months,38,not_interested,0,0,0,no_response,36,0.383,0.066,0.01,1112,1224,708,1.57,C,60
email,email,organic,cloud_devops_kickoff,devops+training,v1,6,mobile,IN,DL,Delhi,Full-Stack Development,6,working_professional,3–6L,Want a job-ready course with placement support,54,time_commitment,1,0,0,timing,49,0.732,0.318,0.065,4664,5367,666,7.0,C,101
direct,direct,cpm,ml_advanced,data+science+course,v1,4,mobile,IN,KA,Bengaluru,Full-Stack Development,1,working_professional,10–15L,Comparing programs; need scholarship info,19,need_more_info,1,1,1,,63,0.905,0.729,0.348,103419,120771,26,3977.65,B,18
email,email,email,ds_bootcamp_q3,python+course,v2,3,mobile,IN,TS,Hyderabad,Data Science,3,working_professional,6–10L,Want a job-ready course with placement support,46,time_commitment,1,0,0,timing,46,0.654,0.263,0.061,8238,10336,456,18.07,C,171
influencer,influencer,organic,ds_bootcamp_q3,data+science+course,text,3,desktop,SG,SG,Singapore,Cybersecurity,2,student,6–10L,Looking to switch career in 3–6 months,24,authenticity,1,1,0,competitor,53,0.805,0.449,0.077,10145,11843,1561,6.5,C,113
paid_social,paid_social,social,cloud_devops_kickoff,data+analytics+certificate,v2,1,tablet,UK,SCT,Edinburgh,Data Science,4,student,<3L,Looking to switch career in 3–6 months,72,need_more_info,0,0,0,no_response,40,0.482,0.121,0.023,3318,4277,1348,2.46,C,114
influencer,influencer,organic,data_analytics_fasttrack,data+analytics+certificate,v2,2,mobile,US,CA,San Francisco,Cloud & DevOps,3,working_professional,<3L,New to field; need beginner-friendly curriculum,43,need_more_info,0,0,0,no_response,50,0.729,0.323,0.08,10696,14155,1611,6.64,C,67
paid_social,paid_social,social,cyber_jumpstart,data+science+course,v1,2,mobile,IN,MH,Mumbai,Machine Learning,5,freelancer,3–6L,Want a job-ready course with placement support,63,need_more_info,1,0,0,research_only,43,0.573,0.192,0.056,5589,7350,1106,5.05,C,231
paid_social,paid_social,organic,cloud_devops_kickoff,devops+training,video,5,mobile,IN,GJ,Ahmedabad,Data Science,5,working_professional,<3L,Already coding; want advanced projects,33,time_commitment,1,1,0,timing,52,0.802,0.402,0.078,8513,9711,1321,6.44,C,187
direct,direct,email,ds_bootcamp_q3,full+stack+developer,longform,3,mobile,IN,RJ,Jaipur,Python,7,working_professional,NA,New to field; need beginner-friendly curriculum,19,schedule_conflict,1,0,0,timing,59,0.92,0.61,0.19,4230,5136,3,1410.0,B,41
referral,referral,cpm,cyber_jumpstart,devops+training,longform,5,desktop,IN,GJ,Ahmedabad,Full-Stack Development,9,freelancer,NA,Prefer weekend classes; working full-time,20,fees_high,1,1,0,budget,65,0.955,0.759,0.388,40844,48780,49,833.55,B,47
direct,direct,email,cloud_devops_kickoff,machine+learning+bootcamp,video,5,mobile,UK,ENG,London,Data Science,1,working_professional,6–10L,Prefer weekend classes; working full-time,10,need_more_info,1,1,0,research_only,61,0.886,0.677,0.27,34465,40182,81,425.49,B,60
paid_social,paid_social,email,data_analytics_fasttrack,data+analytics+certificate,video,4,mobile,IN,RJ,Jaipur,Python,5,working_professional,6–10L,Looking to switch career in 3–6 months,32,need_more_info,1,0,0,research_only,52,0.785,0.391,0.078,1627,2042,1737,0.94,C,60
paid_search,paid_search,cpm,fsd_career_switch,data+analytics+certificate,text,5,mobile,IN,TS,Hyderabad,Python,1,student,15L+,New to field; need beginner-friendly curriculum,17,fees_high,1,1,0,budget,62,0.898,0.704,0.304,17124,19660,1949,8.79,B,37
referral,referral,social,ds_bootcamp_q3,cybersecurity+program,carousel,4,mobile,UK,ENG,London,Machine Learning,1,student,3–6L,Prefer weekend classes; working full-time,18,finance_options,1,1,1,,64,0.945,0.76,0.372,116443,141027,195,597.14,B,44
organic_search,organic_search,cpc,data_analytics_fasttrack,python+course,longform,5,mobile,IN,DL,Delhi,Machine Learning,3,unemployed,<3L,New to field; need beginner-friendly curriculum,24,compare_options,1,0,0,competitor,59,0.895,0.65,0.213,22082,28721,188,117.46,B,40
paid_social,paid_social,cpc,ds_bootcamp_q3,python+course,v1,5,mobile,IN,MH,Mumbai,Data Analytics,4,student,NA,New to field; need beginner-friendly curriculum,62,time_commitment,1,1,0,timing,52,0.817,0.401,0.087,5509,6067,1459,3.78,C,109
organic_search,organic_search,email,cyber_jumpstart,machine+learning+bootcamp,v2,3,mobile,IN,DL,Delhi,Cybersecurity,9,student,3–6L,Comparing programs; need scholarship info,21,schedule_conflict,1,1,0,timing,54,0.798,0.493,0.131,18259,22218,273,66.88,C,199
influencer,influencer,organic,ml_advanced,data+science+course,text,2,mobile,IN,DL,Delhi,Data Analytics,1,working_professional,<3L,Looking to switch career in 3–6 months,32,need_more_info,1,0,0,research_only,54,0.807,0.462,0.122,13363,16682,2560,5.22,C,75
organic_search,organic_search,social,ds_bootcamp_q3,full+stack+developer,v1,4,desktop,IN,TN,Coimbatore,Python,1,working_professional,6–10L,Want a job-ready course with placement support,12,compare_options,1,1,0,competitor,56,0.858,0.546,0.149,5345,6162,35,152.71,B,30
organic_search,organic_search,social,ds_bootcamp_q3,python+course,v2,4,desktop,IN,WB,Kolkata,Cybersecurity,0,student,6–10L,Prefer weekend classes; working full-time,34,schedule_conflict,1,0,0,timing,54,0.836,0.494,0.125,11178,12937,177,63.15,C,78
organic_search,organic_search,cpc,python_fundamentals,devops+training,longform,6,desktop,IN,GJ,Vadodara,Data Analytics,8,working_professional,NA,New to field; need beginner-friendly curriculum,33,compare_options,1,1,0,competitor,58,0.904,0.6,0.221,16016,18466,197,81.3,B,32
paid_social,paid_social,email,cyber_jumpstart,devops+training,v2,4,mobile,IN,GJ,Vadodara,Data Science,2,unemployed,15L+,Want a job-ready course with placement support,34,time_commitment,0,0,0,no_response,43,0.553,0.171,0.01,844,1119,1480,0.57,C,98
paid_social,paid_social,cpm,cyber_jumpstart,full+stack+developer,text,3,mobile,US,TX,Dallas,Cloud & DevOps,1,working_professional,10–15L,Interested if EMI available and recorded sessions,79,not_ready,0,0,0,no_response,50,0.743,0.367,0.066,6454,7945,1007,6.41,C,224
organic_search,organic_search,cpm,data_analytics_fasttrack,full+stack+developer,text,4,desktop,IN,TN,Coimbatore,Python,0,working_professional,6–10L,Want a job-ready course with placement support,15,schedule_conflict,1,0,0,timing,52,0.818,0.408,0.105,2657,3041,151,17.6,C,164
organic_search,organic_search,referral,cyber_jumpstart,devops+training,v2,8,desktop,IN,KA,Mysuru,Cybersecurity,6,working_professional,NA,Comparing programs; need scholarship info,47,compare_options,1,1,1,,65,0.938,0.767,0.375,85285,99925,111,768.33,B,19
paid_search,paid_search,social,fsd_career_switch,data+science+course,v2,6,mobile,IN,WB,Kolkata,Cybersecurity,0,working_professional,<3L,Looking to switch career in 3–6 months,40,fees_high,1,1,1,,59,0.915,0.632,0.235,131093,153760,1585,82.71,B,38
paid_social,paid_social,email,cloud_devops_kickoff,python+course,carousel,4,mobile,IN,RJ,Jaipur,Data Analytics,1,working_professional,10–15L,Want a job-ready course with placement support,70,not_ready,1,0,0,timing,56,0.862,0.552,0.162,12563,14751,1746,7.2,B,35
influencer,influencer,social,ml_advanced,data+science+course,longform,4,mobile,IN,TS,Hyderabad,Python,0,working_professional,<3L,Looking to switch career in 3–6 months,57,authenticity,0,0,0,no_response,47,0.679,0.296,0.026,1327,1605,1512,0.88,C,198
direct,direct,cpc,ml_advanced,python+course,carousel,2,desktop,US,CA,San Francisco,Cloud & DevOps,2,working_professional,10–15L,New to field; need beginner-friendly curriculum,7,need_more_info,1,1,0,research_only,58,0.887,0.62,0.204,21591,24862,7,3084.43,B,28
email,email,social,cyber_jumpstart,data+science+course,carousel,3,mobile,IN,TN,Coimbatore,Machine Learning,8,working_professional,NA,New to field; need beginner-friendly curriculum,35,not_interested,1,0,0,research_only,42,0.572,0.168,0.023,3133,3580,614,5.1,C,192
influencer,influencer,organic,cloud_devops_kickoff,machine+learning+bootcamp,text,4,desktop,SG,SG,Singapore,Machine Learning,0,student,15L+,New to field; need beginner-friendly curriculum,29,need_more_info,0,0,0,no_response,53,0.781,0.464,0.076,7859,10438,2399,3.28,C,239
influencer,influencer,cpm,cyber_jumpstart,data+analytics+certificate,v2,4,mobile,IN,GJ,Ahmedabad,Cybersecurity,0,working_professional,3–6L,Want a job-ready course with placement support,27,need_more_info,1,1,0,research_only,50,0.754,0.322,0.079,6049,6946,1537,3.94,C,115
direct,direct,email,fsd_career_switch,full+stack+developer,v2,7,mobile,IN,GJ,Vadodara,Data Analytics,3,working_professional,NA,Looking to switch career in 3–6 months,7,need_more_info,1,1,0,research_only,66,0.965,0.781,0.455,46869,54987,65,721.06,B,18
